transaction_id,amount_paise,day,merchant_id,instrument_type
7484410,2452,2010-01-03,52436,DEBIT_CARD
7484411,1780,2010-01-03,72933,DEBIT_CARD
7484413,289,2010-01-03,14451,DEBIT_CARD
7484414,373,2010-01-03,14528,DEBIT_CARD
7484417,172,2010-01-03,75936,DEBIT_CARD
7484418,21941,2010-01-03,66954,CREDIT_CARD
7484419,14602,2010-01-03,53935,CREDIT_CARD
7484420,4754,2010-01-03,19514,DEBIT_CARD
7484421,6000,2010-01-03,22204,CREDIT_CARD
7484424,8300,2010-01-03,24823,CREDIT_CARD
7484426,9422,2010-01-03,68751,DEBIT_CARD
7484428,12242,2010-01-03,60569,DEBIT_CARD
7484430,2896,2010-01-03,32175,CREDIT_CARD
7484431,4202,2010-01-03,79292,DEBIT_CARD
7484432,6732,2010-01-03,34922,DEBIT_CARD
7484434,278,2010-01-03,50867,DEBIT_CARD
7484435,318,2010-01-03,20519,CREDIT_CARD
7484436,2164,2010-01-03,20519,DEBIT_CARD
7484437,1385,2010-01-03,26810,CREDIT_CARD
7484438,8921,2010-01-03,44234,DEBIT_CARD
7484440,730,2010-01-03,61195,CREDIT_CARD
7484442,1625,2010-01-03,88998,DEBIT_CARD
7484445,89,2010-01-03,59935,DEBIT_CARD
7484446,160,2010-01-03,20519,DEBIT_CARD
7484447,173,2010-01-03,25887,DEBIT_CARD
7484448,5523,2010-01-03,79292,DEBIT_CARD
7484451,2309,2010-01-03,44578,DEBIT_CARD
7484453,8000,2010-01-03,27092,DEBIT_CARD
7484454,9353,2010-01-03,36934,DEBIT_CARD
7484455,666,2010-01-03,75781,DEBIT_CARD
7484456,15174,2010-01-03,37555,DEBIT_CARD
7484457,4822,2010-01-03,43293,CREDIT_CARD
7484458,10000,2010-01-03,60600,CREDIT_CARD
7484460,28351,2010-01-03,46268,DEBIT_CARD
7484461,202,2010-01-03,22204,DEBIT_CARD
7484463,8000,2010-01-03,27092,DEBIT_CARD
7484464,1012,2010-01-03,22484,DEBIT_CARD
7484466,5479,2010-01-03,11468,CREDIT_CARD
7484467,3008,2010-01-03,39021,DEBIT_CARD
7484468,1052,2010-01-03,32858,DEBIT_CARD
7484473,4359,2010-01-03,34490,CREDIT_CARD
7484474,3049,2010-01-03,18563,DEBIT_CARD
7484476,30,2010-01-03,14528,DEBIT_CARD
7484477,14000,2010-01-03,27092,DEBIT_CARD
7484480,1471,2010-01-03,75781,DEBIT_CARD
7484481,837,2010-01-03,18563,CREDIT_CARD
7484482,1182,2010-01-03,50783,CREDIT_CARD
7484483,42,2010-01-03,14528,DEBIT_CARD
7484485,1412,2010-01-03,93831,DEBIT_CARD
7484486,1487,2010-01-03,96049,CREDIT_CARD
7484488,3048,2010-01-03,39021,CREDIT_CARD
7484492,13476,2010-01-03,81833,DEBIT_CARD
7484493,2950,2010-01-03,44578,CREDIT_CARD
7484494,14489,2010-01-03,29406,CREDIT_CARD
7484495,5330,2010-01-03,39021,DEBIT_CARD
7484496,3713,2010-01-03,32175,DEBIT_CARD
7484497,5961,2010-01-03,39021,CREDIT_CARD
7484498,599,2010-01-03,46127,DEBIT_CARD
7484499,1421,2010-01-03,75781,CREDIT_CARD
7484502,3513,2010-01-03,32175,DEBIT_CARD
7484503,1522,2010-01-03,16798,DEBIT_CARD
7484504,815,2010-01-03,75781,DEBIT_CARD
7484505,6132,2010-01-03,49463,DEBIT_CARD
7484506,1252,2010-01-03,75781,DEBIT_CARD
7484507,15826,2010-01-03,25163,DEBIT_CARD
7484508,5115,2010-01-03,92822,DEBIT_CARD
7484509,1409,2010-01-03,83229,DEBIT_CARD
7484513,167,2010-01-03,92290,CREDIT_CARD
7484514,16492,2010-01-03,9932,CREDIT_CARD
7484515,496,2010-01-03,88459,DEBIT_CARD
7484516,9380,2010-01-03,50783,DEBIT_CARD
7484518,1636,2010-01-03,20519,DEBIT_CARD
7484519,10646,2010-01-03,20561,CREDIT_CARD
7484520,2319,2010-01-03,61195,DEBIT_CARD
7484522,75,2010-01-03,86862,CREDIT_CARD
7484523,899,2010-01-03,1238,DEBIT_CARD
7484524,489,2010-01-03,43293,DEBIT_CARD
7484525,6432,2010-01-03,54298,CREDIT_CARD
7484526,7126,2010-01-03,68859,CREDIT_CARD
7484527,598,2010-01-03,78624,DEBIT_CARD
7484528,1454,2010-01-03,75781,DEBIT_CARD
7484530,16787,2010-01-03,86959,CREDIT_CARD
7484531,28039,2010-01-03,65282,DEBIT_CARD
7484533,594,2010-01-03,41982,DEBIT_CARD
7484534,4244,2010-01-03,2618,DEBIT_CARD
7484535,1946,2010-01-03,61195,DEBIT_CARD
7484537,52,2010-01-03,50783,CREDIT_CARD
7484539,1790,2010-01-03,35451,DEBIT_CARD
7484541,1765,2010-01-03,41943,DEBIT_CARD
7484542,1396,2010-01-03,59935,DEBIT_CARD
7484544,5539,2010-01-03,42858,CREDIT_CARD
7484548,13508,2010-01-03,81833,CREDIT_CARD
7484550,1059,2010-01-03,39021,CREDIT_CARD
7484551,1823,2010-01-03,87436,CREDIT_CARD
7484552,12000,2010-01-03,27092,CREDIT_CARD
7484553,1309,2010-01-03,61195,DEBIT_CARD
7484555,2558,2010-01-03,9554,CREDIT_CARD
7484556,639,2010-01-03,22204,DEBIT_CARD
7484557,1020,2010-01-03,67390,CREDIT_CARD
7484558,1988,2010-01-03,50783,DEBIT_CARD
7484559,15832,2010-01-03,9932,CREDIT_CARD
7484560,786,2010-01-03,44874,DEBIT_CARD
7484561,7719,2010-01-03,50783,CREDIT_CARD
7484562,1225,2010-01-03,15027,DEBIT_CARD
7484563,1039,2010-01-03,35451,CREDIT_CARD
7484564,8000,2010-01-03,27092,DEBIT_CARD
7484566,116,2010-01-03,26810,DEBIT_CARD
7484567,1642,2010-01-03,88646,CREDIT_CARD
7484568,719,2010-01-03,19756,DEBIT_CARD
7484569,1455,2010-01-03,2211,DEBIT_CARD
7484570,8000,2010-01-03,27092,DEBIT_CARD
7484572,229,2010-01-03,58577,CREDIT_CARD
7484574,13347,2010-01-03,32175,DEBIT_CARD
7484575,10235,2010-01-03,31893,DEBIT_CARD
7484576,1266,2010-01-03,34340,DEBIT_CARD
7484577,8000,2010-01-03,27092,DEBIT_CARD
7484578,57971,2010-01-03,7257,DEBIT_CARD
7484579,1437,2010-01-03,46417,CREDIT_CARD
7484580,189,2010-01-03,98374,CREDIT_CARD
7484581,2893,2010-01-03,21003,DEBIT_CARD
7484583,846,2010-01-03,96795,CREDIT_CARD
7484584,2767,2010-01-03,98553,DEBIT_CARD
7484585,8523,2010-01-03,41832,DEBIT_CARD
7484586,1321,2010-01-03,18563,DEBIT_CARD
7484587,4582,2010-01-03,39021,CREDIT_CARD
7484588,8000,2010-01-03,27092,DEBIT_CARD
7484590,4746,2010-01-03,29784,CREDIT_CARD
7484591,281,2010-01-03,75936,DEBIT_CARD
7484592,2103,2010-01-03,88998,DEBIT_CARD
7484593,7262,2010-01-03,60692,DEBIT_CARD
7484594,112,2010-01-03,86438,DEBIT_CARD
7484595,154,2010-01-03,14528,DEBIT_CARD
7484596,18975,2010-01-03,36819,DEBIT_CARD
7484597,868,2010-01-03,46284,DEBIT_CARD
7484598,7254,2010-01-03,67570,DEBIT_CARD
7484599,5029,2010-01-03,43293,DEBIT_CARD
7484600,3610,2010-01-03,100221,DEBIT_CARD
7484601,7400,2010-01-03,43293,CREDIT_CARD
7484602,3497,2010-01-03,54737,CREDIT_CARD
7484603,1030,2010-01-03,44578,DEBIT_CARD
7484604,2919,2010-01-03,87517,DEBIT_CARD
7484605,1441,2010-01-03,35451,DEBIT_CARD
7484606,1053,2010-01-03,34340,DEBIT_CARD
7484607,1328,2010-01-03,36399,DEBIT_CARD
7484608,2572,2010-01-03,46284,DEBIT_CARD
7484609,3165,2010-01-03,79361,DEBIT_CARD
7484610,741,2010-01-03,75936,DEBIT_CARD
7484611,234,2010-01-03,25887,DEBIT_CARD
7484612,886,2010-01-03,62913,CREDIT_CARD
7484615,1005,2010-01-03,50783,DEBIT_CARD
7484616,8100,2010-01-03,43293,CREDIT_CARD
7484617,1142,2010-01-03,61195,DEBIT_CARD
7484618,8000,2010-01-03,27092,DEBIT_CARD
7484619,3649,2010-01-03,16798,DEBIT_CARD
7484620,5060,2010-01-03,96365,CREDIT_CARD
7484621,375,2010-01-03,5145,DEBIT_CARD
7484622,459,2010-01-03,20884,DEBIT_CARD
7484623,4070,2010-01-03,22204,CREDIT_CARD
7484625,10000,2010-01-03,27092,DEBIT_CARD
7484626,2058,2010-01-03,51329,CREDIT_CARD
7484627,1530,2010-01-03,92883,DEBIT_CARD
7484629,2816,2010-01-03,75781,DEBIT_CARD
7484631,8000,2010-01-03,27092,DEBIT_CARD
7484632,1710,2010-01-03,19964,DEBIT_CARD
7484633,9288,2010-01-03,19964,CREDIT_CARD
7484634,4927,2010-01-03,86410,DEBIT_CARD
7484636,9900,2010-01-03,43293,DEBIT_CARD
7484639,1087,2010-01-03,22204,DEBIT_CARD
7484640,2015,2010-01-03,43529,DEBIT_CARD
7484641,5235,2010-01-03,24823,DEBIT_CARD
7484643,2249,2010-01-03,2703,CREDIT_CARD
7484645,1275,2010-01-03,88998,CREDIT_CARD
7484648,7223,2010-01-03,2177,CREDIT_CARD
7484649,6300,2010-01-03,50867,DEBIT_CARD
7484651,86,2010-01-03,48332,DEBIT_CARD
7484654,1445,2010-01-03,79664,CREDIT_CARD
7484655,1511,2010-01-03,41260,DEBIT_CARD
7484657,11539,2010-01-03,81833,DEBIT_CARD
7484659,736,2010-01-03,12829,DEBIT_CARD
7484660,3977,2010-01-03,91128,CREDIT_CARD
7484662,6824,2010-01-03,18007,DEBIT_CARD
7484664,1540,2010-01-03,70735,CREDIT_CARD
7484666,12000,2010-01-03,27092,DEBIT_CARD
7484667,1683,2010-01-03,34340,DEBIT_CARD
7484669,1603,2010-01-03,61195,DEBIT_CARD
7484670,112,2010-01-03,14528,CREDIT_CARD
7484672,3198,2010-01-03,20561,DEBIT_CARD
7484673,5242,2010-01-03,35183,DEBIT_CARD
7484675,3669,2010-01-03,32175,CREDIT_CARD
7484676,9300,2010-01-03,22204,CREDIT_CARD
7484679,1133,2010-01-03,30928,CREDIT_CARD
7484680,10078,2010-01-03,69956,CREDIT_CARD
7484681,1956,2010-01-03,29437,DEBIT_CARD
7484683,2790,2010-01-03,50783,DEBIT_CARD
7484684,3096,2010-01-03,39021,DEBIT_CARD
7484685,432,2010-01-03,90538,DEBIT_CARD
7484686,3366,2010-01-03,32175,DEBIT_CARD
7484687,760,2010-01-03,98374,DEBIT_CARD
7484688,95,2010-01-03,20519,DEBIT_CARD
7484689,352,2010-01-03,25887,DEBIT_CARD
7484690,1937,2010-01-03,20519,DEBIT_CARD
7484691,942,2010-01-03,80124,DEBIT_CARD
7484692,139,2010-01-03,14528,DEBIT_CARD
7484693,1585,2010-01-03,87436,DEBIT_CARD
7484694,1439,2010-01-03,57758,DEBIT_CARD
7484695,4018,2010-01-03,26909,DEBIT_CARD
7484696,6000,2010-01-03,27092,CREDIT_CARD
7484697,1211,2010-01-03,88419,DEBIT_CARD
7484698,575,2010-01-03,47459,DEBIT_CARD
7484699,8247,2010-01-03,9855,DEBIT_CARD
7484700,375,2010-01-03,61195,CREDIT_CARD
7484701,2909,2010-01-03,89071,DEBIT_CARD
7484702,1700,2010-01-03,15776,DEBIT_CARD
7484703,15416,2010-01-03,30286,CREDIT_CARD
7484707,1155,2010-01-03,22204,DEBIT_CARD
7484708,1329,2010-01-03,97414,DEBIT_CARD
7484709,1491,2010-01-03,19464,CREDIT_CARD
7484711,5760,2010-01-03,43293,CREDIT_CARD
7484713,13718,2010-01-03,72227,CREDIT_CARD
7484716,6841,2010-01-03,10412,DEBIT_CARD
7484717,6456,2010-01-03,54850,DEBIT_CARD
7484718,149,2010-01-03,14528,CREDIT_CARD
7484719,1598,2010-01-03,60569,DEBIT_CARD
7484720,5760,2010-01-03,43293,CREDIT_CARD
7484721,1244,2010-01-03,14330,DEBIT_CARD
7484722,1090,2010-01-03,98374,CREDIT_CARD
7484723,5334,2010-01-03,20131,DEBIT_CARD
7484724,1209,2010-01-03,37612,CREDIT_CARD
7484725,1389,2010-01-03,23481,DEBIT_CARD
7484726,4000,2010-01-03,27092,CREDIT_CARD
7484727,2045,2010-01-03,71667,CREDIT_CARD
7484728,1103,2010-01-03,41467,DEBIT_CARD
7484729,4470,2010-01-03,50398,DEBIT_CARD
7484730,908,2010-01-03,2402,DEBIT_CARD
7484731,206,2010-01-03,43293,CREDIT_CARD
7484732,1407,2010-01-03,75781,DEBIT_CARD
7484734,1776,2010-01-03,95005,DEBIT_CARD
7484736,113,2010-01-03,14528,DEBIT_CARD
7484737,10635,2010-01-03,77288,CREDIT_CARD
7484738,837,2010-01-03,49789,DEBIT_CARD
7484739,7524,2010-01-03,50867,DEBIT_CARD
7484741,16259,2010-01-03,17976,DEBIT_CARD
7484742,1132,2010-01-03,46284,DEBIT_CARD
7484743,3867,2010-01-03,4345,DEBIT_CARD
7484744,1425,2010-01-03,25887,CREDIT_CARD
7484745,1649,2010-01-03,88998,DEBIT_CARD
7484746,4368,2010-01-03,60569,CREDIT_CARD
7484747,8333,2010-01-03,20561,DEBIT_CARD
7484748,884,2010-01-03,1084,DEBIT_CARD
7484749,2388,2010-01-03,20519,DEBIT_CARD
7484752,1484,2010-01-03,50783,CREDIT_CARD
7484753,2290,2010-01-03,1408,DEBIT_CARD
7484754,4000,2010-01-03,27092,DEBIT_CARD
7484755,7536,2010-01-03,40645,CREDIT_CARD
7484757,6000,2010-01-03,27092,DEBIT_CARD
7484758,8371,2010-01-03,82444,CREDIT_CARD
7484759,5340,2010-01-03,13523,DEBIT_CARD
7484760,3252,2010-01-03,71616,DEBIT_CARD
7484761,1184,2010-01-03,20561,DEBIT_CARD
7484762,1128,2010-01-03,41260,DEBIT_CARD
7484763,1011,2010-01-03,75781,DEBIT_CARD
7484765,13833,2010-01-03,20916,DEBIT_CARD
7484766,8686,2010-01-03,18651,DEBIT_CARD
7484767,3835,2010-01-03,11559,DEBIT_CARD
7484768,2393,2010-01-03,50783,DEBIT_CARD
7484770,5794,2010-01-03,60569,DEBIT_CARD
7484772,923,2010-01-03,61195,CREDIT_CARD
7484773,1645,2010-01-03,19122,DEBIT_CARD
7484775,806,2010-01-03,50783,DEBIT_CARD
7484776,4616,2010-01-03,69225,CREDIT_CARD
7484777,1118,2010-01-03,66855,DEBIT_CARD
7484778,7721,2010-01-03,29439,CREDIT_CARD
7484780,4606,2010-01-03,36934,CREDIT_CARD
7484781,8196,2010-01-03,32175,DEBIT_CARD
7484783,724,2010-01-03,47399,DEBIT_CARD
7484784,789,2010-01-03,46284,DEBIT_CARD
7484787,2509,2010-01-03,61195,CREDIT_CARD
7484788,750,2010-01-03,68335,DEBIT_CARD
7484789,1051,2010-01-03,55060,CREDIT_CARD
7484790,1005,2010-01-03,58989,CREDIT_CARD
7484791,5758,2010-01-03,39021,DEBIT_CARD
7484792,1320,2010-01-03,78454,DEBIT_CARD
7484793,2018,2010-01-03,78534,DEBIT_CARD
7484794,1263,2010-01-03,49789,CREDIT_CARD
7484795,2414,2010-01-03,32858,DEBIT_CARD
7484796,1020,2010-01-03,45926,DEBIT_CARD
7484797,5726,2010-01-03,39021,DEBIT_CARD
7484798,1437,2010-01-03,23764,DEBIT_CARD
7484799,7095,2010-01-03,88459,DEBIT_CARD
7484801,2422,2010-01-03,41122,DEBIT_CARD
7484803,2110,2010-01-03,47756,CREDIT_CARD
7484804,266,2010-01-03,78454,DEBIT_CARD
7484805,86,2010-01-03,16863,CREDIT_CARD
7484807,9480,2010-01-03,60569,DEBIT_CARD
7484808,2883,2010-01-03,51180,CREDIT_CARD
7484809,7090,2010-01-03,3831,DEBIT_CARD
7484811,4879,2010-01-03,32175,DEBIT_CARD
7484812,1014,2010-01-03,25887,DEBIT_CARD
7484815,2482,2010-01-03,61195,DEBIT_CARD
7484817,170,2010-01-03,14528,CREDIT_CARD
7484818,1101,2010-01-03,68450,DEBIT_CARD
7484819,1494,2010-01-03,11529,DEBIT_CARD
7484820,3024,2010-01-03,69122,DEBIT_CARD
7484821,2224,2010-01-03,83480,DEBIT_CARD
7484822,436,2010-01-03,75781,DEBIT_CARD
7484824,2273,2010-01-03,770,DEBIT_CARD
7484825,7700,2010-01-03,61195,DEBIT_CARD
7484826,1760,2010-01-03,61195,DEBIT_CARD
7484827,10000,2010-01-03,27092,CREDIT_CARD
7484829,649,2010-01-03,26810,DEBIT_CARD
7484831,6713,2010-01-03,43293,CREDIT_CARD
7484830,9100,2010-01-03,43293,CREDIT_CARD
7484833,1204,2010-01-03,98648,DEBIT_CARD
7484834,4303,2010-01-03,34490,CREDIT_CARD
7484835,412,2010-01-03,69956,DEBIT_CARD
7484836,419,2010-01-03,16133,CREDIT_CARD
7484838,8000,2010-01-03,61195,CREDIT_CARD
7484839,1111,2010-01-03,98374,CREDIT_CARD
7484840,1336,2010-01-03,18563,DEBIT_CARD
7484841,369,2010-01-03,82810,DEBIT_CARD
7484842,978,2010-01-03,87765,DEBIT_CARD
7484843,1933,2010-01-03,50783,DEBIT_CARD
7484844,1635,2010-01-03,61195,CREDIT_CARD
7484845,2497,2010-01-03,30157,DEBIT_CARD
7484846,221,2010-01-03,42858,DEBIT_CARD
7484847,64,2010-01-03,56431,DEBIT_CARD
7484849,5994,2010-01-03,78553,CREDIT_CARD
7484850,2442,2010-01-03,635,DEBIT_CARD
7484853,10000,2010-01-03,27092,DEBIT_CARD
7484854,2085,2010-01-03,61195,DEBIT_CARD
7484855,521,2010-01-03,98374,DEBIT_CARD
7484857,653,2010-01-03,61195,DEBIT_CARD
7484860,2946,2010-01-03,69374,DEBIT_CARD
7484863,1863,2010-01-03,78454,DEBIT_CARD
7484864,584,2010-01-03,61195,DEBIT_CARD
7484865,2905,2010-01-03,13646,DEBIT_CARD
7484866,1152,2010-01-03,60569,DEBIT_CARD
7484867,3226,2010-01-03,34506,DEBIT_CARD
7484870,925,2010-01-03,49789,DEBIT_CARD
7484873,5106,2010-01-03,43293,CREDIT_CARD
7484874,1088,2010-01-03,59397,DEBIT_CARD
7484875,3217,2010-01-03,86616,CREDIT_CARD
7484878,8973,2010-01-03,40096,DEBIT_CARD
7484880,2056,2010-01-03,59062,DEBIT_CARD
7484881,288,2010-01-03,94328,CREDIT_CARD
7484882,1559,2010-01-03,39021,CREDIT_CARD
7484884,6761,2010-01-03,43293,CREDIT_CARD
7484886,9700,2010-01-03,5248,CREDIT_CARD
7484887,1052,2010-01-03,92707,DEBIT_CARD
7484888,2673,2010-01-03,1841,DEBIT_CARD
7484889,4641,2010-01-03,88459,CREDIT_CARD
7484890,4574,2010-01-03,19414,DEBIT_CARD
7484892,1925,2010-01-03,91128,DEBIT_CARD
7484895,276,2010-01-03,61195,DEBIT_CARD
7484897,941,2010-01-03,77913,DEBIT_CARD
7484898,10503,2010-01-03,22204,DEBIT_CARD
7484899,952,2010-01-03,35451,CREDIT_CARD
7484900,672,2010-01-03,60569,DEBIT_CARD
7484901,1699,2010-01-03,24504,DEBIT_CARD
7484902,1354,2010-01-03,78454,DEBIT_CARD
7484903,447,2010-01-03,22204,DEBIT_CARD
7484905,1411,2010-01-03,60009,DEBIT_CARD
7484907,1579,2010-01-03,61195,DEBIT_CARD
7484908,3809,2010-01-03,75735,DEBIT_CARD
7484909,739,2010-01-03,45926,DEBIT_CARD
7484910,4000,2010-01-03,27092,CREDIT_CARD
7484911,2793,2010-01-03,86410,DEBIT_CARD
7484912,1058,2010-01-03,15224,CREDIT_CARD
7484913,9900,2010-01-03,43293,CREDIT_CARD
7484914,1745,2010-01-03,83271,DEBIT_CARD
7484916,16000,2010-01-03,27092,DEBIT_CARD
7484920,136,2010-01-03,14528,DEBIT_CARD
7484921,2108,2010-01-03,11468,DEBIT_CARD
7484922,34,2010-01-03,86438,DEBIT_CARD
7484923,23817,2010-01-03,50783,CREDIT_CARD
7484924,418,2010-01-03,60569,DEBIT_CARD
7484925,917,2010-01-03,61195,DEBIT_CARD
7484926,6005,2010-01-03,61195,DEBIT_CARD
7484928,8000,2010-01-03,27092,CREDIT_CARD
7484930,3913,2010-01-03,97596,CREDIT_CARD
7484931,4797,2010-01-03,10796,DEBIT_CARD
7484933,1986,2010-01-03,98648,DEBIT_CARD
7484936,392,2010-01-03,81833,DEBIT_CARD
7484937,385,2010-01-03,59127,DEBIT_CARD
7484938,8168,2010-01-03,71881,DEBIT_CARD
7484940,1467,2010-01-03,75781,CREDIT_CARD
7484941,6302,2010-01-03,32175,CREDIT_CARD
7484942,81,2010-01-03,74110,DEBIT_CARD
7484943,192,2010-01-03,14528,DEBIT_CARD
7484944,1193,2010-01-03,60569,DEBIT_CARD
7484946,6955,2010-01-03,61195,DEBIT_CARD
7484947,6100,2010-01-03,43293,CREDIT_CARD
7484948,729,2010-01-03,75781,DEBIT_CARD
7484949,3410,2010-01-03,24823,DEBIT_CARD
7484950,168,2010-01-03,14528,DEBIT_CARD
7484951,1812,2010-01-03,50783,DEBIT_CARD
7484952,118,2010-01-03,22938,DEBIT_CARD
7484953,1022,2010-01-03,58564,DEBIT_CARD
7484954,577,2010-01-03,22204,DEBIT_CARD
7484956,6475,2010-01-03,63122,DEBIT_CARD
7484957,3054,2010-01-03,13646,DEBIT_CARD
7484959,12000,2010-01-03,27092,DEBIT_CARD
7484960,13414,2010-01-03,716,DEBIT_CARD
7484961,8000,2010-01-03,43293,DEBIT_CARD
7484962,779,2010-01-03,26810,CREDIT_CARD
7484963,2600,2010-01-03,39021,DEBIT_CARD
7484965,2732,2010-01-03,16798,CREDIT_CARD
7484966,1735,2010-01-03,25717,DEBIT_CARD
7484967,2369,2010-01-03,87625,DEBIT_CARD
7484968,43,2010-01-03,14528,CREDIT_CARD
7484969,609,2010-01-03,75936,DEBIT_CARD
7484970,515,2010-01-03,69972,DEBIT_CARD
7484971,9500,2010-01-03,61195,DEBIT_CARD
7484972,1088,2010-01-03,11453,DEBIT_CARD
7484974,273,2010-01-03,43293,DEBIT_CARD
7484975,2214,2010-01-03,46284,DEBIT_CARD
7484977,7200,2010-01-03,68671,CREDIT_CARD
7484978,1774,2010-01-03,59945,DEBIT_CARD
7484980,19,2010-01-03,14528,DEBIT_CARD
7484981,3785,2010-01-03,32858,DEBIT_CARD
7484982,166,2010-01-03,86438,DEBIT_CARD
7484983,9630,2010-01-03,67950,CREDIT_CARD
7484985,422,2010-01-03,59935,DEBIT_CARD
7484986,7676,2010-01-03,82744,CREDIT_CARD
7484987,1182,2010-01-03,75781,DEBIT_CARD
7484989,8000,2010-01-03,27092,CREDIT_CARD
7484991,1413,2010-01-03,60569,DEBIT_CARD
7484993,2852,2010-01-03,31893,CREDIT_CARD
7484995,1653,2010-01-03,96405,DEBIT_CARD
7484996,9766,2010-01-03,76682,DEBIT_CARD
7484998,1910,2010-01-03,6853,DEBIT_CARD
7484999,9000,2010-01-03,22204,DEBIT_CARD
7485000,2109,2010-01-03,89069,DEBIT_CARD
7485001,102,2010-01-03,14528,DEBIT_CARD
7485003,1158,2010-01-03,75781,DEBIT_CARD
7485004,1192,2010-01-03,75936,DEBIT_CARD
7485005,4307,2010-01-03,37612,CREDIT_CARD
7485007,8108,2010-01-03,68671,CREDIT_CARD
7485008,901,2010-01-03,26810,DEBIT_CARD
7485010,990,2010-01-03,34256,DEBIT_CARD
7485011,538,2010-01-03,12014,CREDIT_CARD
7485012,1853,2010-01-03,39637,DEBIT_CARD
7485013,193,2010-01-03,14528,DEBIT_CARD
7485016,5400,2010-01-03,59935,DEBIT_CARD
7485017,11804,2010-01-03,20635,DEBIT_CARD
7485018,789,2010-01-03,35451,CREDIT_CARD
7485019,338,2010-01-03,26810,DEBIT_CARD
7485020,3313,2010-01-03,50783,DEBIT_CARD
7485021,2002,2010-01-03,59292,DEBIT_CARD
7485022,3902,2010-01-03,73186,DEBIT_CARD
7485023,1535,2010-01-03,50783,CREDIT_CARD
7485024,6561,2010-01-03,8189,CREDIT_CARD
7485025,14000,2010-01-03,27092,CREDIT_CARD
7485026,828,2010-01-03,45926,DEBIT_CARD
7485028,794,2010-01-03,41982,DEBIT_CARD
7485029,13623,2010-01-03,15580,CREDIT_CARD
7485030,5800,2010-01-03,61195,DEBIT_CARD
7485031,185,2010-01-03,14528,DEBIT_CARD
7485032,4859,2010-01-03,40627,DEBIT_CARD
7485033,3671,2010-01-03,72351,CREDIT_CARD
7485035,7760,2010-01-03,22204,DEBIT_CARD
7485036,408,2010-01-03,23448,DEBIT_CARD
7485037,5100,2010-01-03,5248,CREDIT_CARD
7485039,7938,2010-01-03,34796,CREDIT_CARD
7485040,9858,2010-01-03,61791,DEBIT_CARD
7485042,740,2010-01-03,43293,CREDIT_CARD
7485043,9861,2010-01-03,60569,CREDIT_CARD
7485044,27375,2010-01-03,17976,DEBIT_CARD
7485045,3340,2010-01-03,61466,DEBIT_CARD
7485046,902,2010-01-03,75195,DEBIT_CARD
7485047,1314,2010-01-03,39261,DEBIT_CARD
7485052,683,2010-01-03,58058,DEBIT_CARD
7485053,1440,2010-01-03,59062,DEBIT_CARD
7485054,3772,2010-01-03,59935,DEBIT_CARD
7485055,854,2010-01-03,75938,CREDIT_CARD
7485056,18227,2010-01-03,54251,CREDIT_CARD
7485057,5810,2010-01-03,5248,CREDIT_CARD
7485058,5331,2010-01-03,98374,DEBIT_CARD
7485060,6600,2010-01-03,61195,DEBIT_CARD
7485061,434,2010-01-03,81721,DEBIT_CARD
7485062,7000,2010-01-03,22204,DEBIT_CARD
7485064,132,2010-01-03,14528,CREDIT_CARD
7485065,876,2010-01-03,17493,DEBIT_CARD
7485066,8298,2010-01-03,43293,DEBIT_CARD
7485067,331,2010-01-03,8972,DEBIT_CARD
7485069,8411,2010-01-03,50783,DEBIT_CARD
7485070,1438,2010-01-03,50783,DEBIT_CARD
7485071,6053,2010-01-03,59935,DEBIT_CARD
7485073,2611,2010-01-03,93613,CREDIT_CARD
7485075,1775,2010-01-03,75936,DEBIT_CARD
7485077,915,2010-01-03,50783,DEBIT_CARD
7485078,4097,2010-01-03,85100,DEBIT_CARD
7485079,3405,2010-01-03,67570,DEBIT_CARD
7485080,13870,2010-01-03,20561,DEBIT_CARD
7485081,852,2010-01-03,22204,DEBIT_CARD
7485082,600,2010-01-03,75781,DEBIT_CARD
7485083,5797,2010-01-03,36934,CREDIT_CARD
7485084,129,2010-01-03,14528,DEBIT_CARD
7485085,5346,2010-01-03,79393,DEBIT_CARD
7485086,599,2010-01-03,25887,CREDIT_CARD
7485087,1419,2010-01-03,50783,DEBIT_CARD
7485088,9900,2010-01-03,43293,DEBIT_CARD
7485089,4308,2010-01-03,82503,DEBIT_CARD
7485090,372,2010-01-03,10792,DEBIT_CARD
7485091,5111,2010-01-03,59935,DEBIT_CARD
7485093,7677,2010-01-03,12554,CREDIT_CARD
7485094,905,2010-01-03,41467,DEBIT_CARD
7485095,100,2010-01-03,87752,CREDIT_CARD
7485097,3237,2010-01-03,46965,DEBIT_CARD
7485098,8715,2010-01-03,75781,DEBIT_CARD
7485099,6100,2010-01-03,72351,CREDIT_CARD
7485100,1352,2010-01-03,29839,DEBIT_CARD
7485102,1191,2010-01-03,18357,DEBIT_CARD
7485103,959,2010-01-03,83480,DEBIT_CARD
7485105,8000,2010-01-03,27092,CREDIT_CARD
7485106,874,2010-01-03,69972,CREDIT_CARD
7485107,7139,2010-01-03,80374,CREDIT_CARD
7485108,156,2010-01-03,14528,DEBIT_CARD
7485110,171,2010-01-03,61842,DEBIT_CARD
7485112,844,2010-01-03,75936,DEBIT_CARD
7485113,4527,2010-01-03,34490,DEBIT_CARD
7485114,3419,2010-01-03,39021,DEBIT_CARD
